word,meaning,category,domain,polarity,intensity,tone,morphology,ipa_original,ipa_clean,ipa_changed,x1,x2,x3,x4,x5,x6,x7_hz,x7_norm,x8,x9_re,x9_norm,x10,x11,x11_ord,x12,L,a,b,rationale,flags,x13_accent,x14_contour,x15_meter,x16_regularity,morph_type
はった,「はった」という感覚・音・状態を表す表現。,擬音語・擬態語,その他,中立,清音,明るい・軽い・小,促音,hatta,hatta,0,5,6,5,5,5,5,423.2,3.65,7,5770.4,6.89,7,mh,5,#000000,0.0,0.0,0.0,無声破裂音の領域性・摩擦音による流体・気体性を反映し、Weight 5・Time 6・Flow 5のベクトル配置。,,5,5,0,8,COMPOUND(複合・異種)
はっはっ,「はっは」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音,明るい・軽い・小,畳語・促音,hahhaʔ,hahhaʔ,0,4,6,5,5,6,4,566.8,4.39,6,6828.7,7.17,6,0,4,#FFFFFF,100.0,-0.0,0.0,摩擦音による流体・気体性・促音による時間的突発性(Decay high)を反映し、Weight 4・Time 6・Flow 5のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
はっはっは,「はっはっは」という感覚・音・状態を表す表現。,擬音語・擬態語,その他,中立,清音,明るい・軽い・小,促音,hahhahha,hahhahha,0,4,6,5,4,6,5,557.4,4.35,6,5686.0,6.86,6,mh,5,#000000,0.0,0.0,0.0,摩擦音による流体・気体性・促音による時間的突発性(Decay high)を反映し、Weight 4・Time 6・Flow 4のベクトル配置。,,5,5,0,8,COMPOUND(複合・異種)
ははは,「ははは」という感覚・音・状態を表す表現。,擬音語・擬態語,その他,中立,清音,明るい・軽い・小,単発・その他,hahaha,hahaha,0,4,5,4,3,7,5,527.6,4.21,5,4674.6,6.53,5,mh,5,#FFFF00,97.1,-21.6,94.5,摩擦音による流体・気体性を反映し、Weight 4・Time 5・Flow 3のベクトル配置。,,5,5,0,8,COMPOUND(複合・異種)
はらっ,「はら」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音,明るい・軽い・小,促音,haɾaʔ,haɾaʔ,0,4,7,6,5,6,3,613.5,4.59,7,8511.9,7.55,6,0,4,#000000,0.0,0.0,0.0,摩擦音による流体・気体性・弾き音/ɾ/による運動変化を反映し、Weight 4・Time 7・Flow 5のベクトル配置。,,2,5,0,0,Q(促音単発)
はらり,「はら」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音,明るい・軽い・小,「り」変化,haɾaɾi,haɾaɾi,0,2,6,5,3,8,4,538.1,4.26,5,4153.1,6.33,5,mh,5,#FFFFFF,100.0,-0.0,0.0,摩擦音による流体・気体性・弾き音/ɾ/による運動変化を反映し、Weight 2・Time 6・Flow 3のベクトル配置。,,4,6,0,0,RI(り単発)
はらりはらり,「はらりはら」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音,明るい・軽い・小,畳語・「り」変化,haɾaɾihaɾaɾi,haɾaɾihaɾaɾi,0,2,5,4,3,8,3,618.1,4.61,5,4423.1,6.44,5,0,4,#FFFFFF,100.0,-0.0,0.0,摩擦音による流体・気体性・弾き音/ɾ/による運動変化を反映し、Weight 2・Time 5・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
はーは,音が長く尾を引いて持続する音や状態。,擬音語・擬態語,スピード・テンポ,中立,清音,明るい・軽い・小,長音,haːha,haːha,0,3,3,5,4,7,4,965.3,5.74,2,6658.0,7.13,5,mh,5,#FFD700,86.9,-1.9,87.1,摩擦音による流体・気体性・長音による持続傾向を反映し、Weight 3・Time 3・Flow 4のベクトル配置。,,2,7,5,0,LONG(長音ー)
ばかすか,「ばかすか」という感覚・音・状態を表す表現。,擬音語・擬態語,その他,中立,清音・濁音,暗い・重い・大,単発・その他,bakasuka,bakasuka,0,4,5,5,3,7,2,636.4,4.68,5,7580.3,7.35,4,mh,5,#F5F5F5,96.5,-0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 4・Time 5・Flow 3のベクトル配置。,,5,5,0,8,COMPOUND(複合・異種)
ばかばか,「ばか」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,bakabaka,bakabaka,0,5,6,5,3,6,4,465.1,3.89,5,7816.6,7.40,6,mh,5,#FF0000,53.2,80.1,67.2,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 6・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばきっ,「ばき」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,bakiʔ,bakiʔ,0,5,8,8,7,5,3,764.1,5.15,8,10771.7,7.95,7,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 8・Flow 7のベクトル配置。,,2,5,0,0,Q(促音単発)
ばきばき,「ばき」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,bakibaki,bakibaki,0,5,6,6,4,5,4,793.4,5.24,6,9350.6,7.71,6,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 6・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばさっ,「ばさ」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,basaʔ,basaʔ,0,5,8,7,6,6,3,541.4,4.28,8,9991.9,7.82,7,0,4,#000000,0.0,0.0,0.0,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 5・Time 8・Flow 6のベクトル配置。,,2,5,0,0,Q(促音単発)
ばさばさ,「ばさ」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,basabasa,basabasa,0,4,6,4,3,7,4,496.7,4.06,5,7632.5,7.36,5,0,4,#D2B48C,75.0,5.0,24.4,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 4・Time 6・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばさり,「ばさ」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,「り」変化,basaɾi,basaɾi,0,3,6,6,4,8,4,499.5,4.07,6,5775.2,6.89,5,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 3・Time 6・Flow 4のベクトル配置。,,4,6,0,0,RI(り単発)
ばさりばさり,「ばさりばさ」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,畳語・「り」変化,basaɾibasaɾi,basaɾibasaɾi,0,4,6,5,3,7,3,576.8,4.44,5,6575.7,7.11,5,0,4,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 4・Time 6・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばしばし,「ばし」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,baɕibaɕi,baɕibaɕi,0,6,6,5,5,5,5,547.8,4.31,5,8361.5,7.52,6,0,4,#4682B4,52.5,-4.1,-32.2,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 6・Time 6・Flow 5のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばしゃん,「ばしゃ」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,撥音,baɕaŋ,baɕaŋ,0,5,7,7,5,5,5,545.4,4.29,7,10446.0,7.90,7,0,4,#4682B4,52.5,-4.1,-32.2,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 5・Time 7・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
ばたばた,「ばた」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,batabata,batabata,0,6,6,5,4,5,5,321.2,2.95,5,8354.9,7.52,6,mh,5,#8B4513,37.5,26.4,41.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 6・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばたばたっ,「ばたばた」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,batabataʔ,batabataʔ,0,6,8,7,6,5,4,388.1,3.43,8,10800.7,7.95,7,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 8・Flow 6のベクトル配置。,,3,5,0,0,Q(促音単発)
ばたり,「ばた」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,「り」変化,bataɾi,bataɾi,0,4,6,6,4,7,5,380.6,3.38,6,5827.2,6.91,6,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 4・Time 6・Flow 4のベクトル配置。,,4,6,0,0,RI(り単発)
ばたりばたり,「ばたりばた」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,畳語・「り」変化,bataɾibataɾi,bataɾibataɾi,0,5,6,5,4,6,5,392.8,3.46,6,6596.3,7.12,6,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 6・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばたん,「ばた」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,撥音,bataŋ,bataŋ,0,6,7,7,5,4,5,372.3,3.33,7,7557.5,7.35,7,0,4,#808080,53.6,-0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 7・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
ばたんばたん,「ばたんばた」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,畳語・撥音,batambataŋ,batambataŋ,0,6,7,6,4,5,5,283.7,2.64,5,8287.9,7.50,7,mh,5,#FF0000,53.2,80.1,67.2,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 7・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばちばち,「ばち」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,batɕibatɕi,batɕibatɕi,0,5,7,6,6,4,4,1026.3,5.89,6,9302.3,7.70,7,0,4,#8B4513,37.5,26.4,41.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 7・Flow 6のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばちゃばちゃ,「ばちゃ」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,batɕabatɕa,batɕabatɕa,0,5,7,5,3,5,6,1002.7,5.84,6,11829.9,8.11,7,mh,5,#D3D3D3,84.6,-0.0,0.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 7・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばちゃん,「ばちゃ」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,撥音,batɕaŋ,batɕaŋ,0,5,8,8,5,4,5,796.4,5.25,7,10029.5,7.83,8,0,4,#4682B4,52.5,-4.1,-32.2,濁音による質量感・無声破裂音の領域性を反映し、Weight 5・Time 8・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
ばっ,「ば」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,濁音,暗い・重い・大,促音,baʔ,baʔ,0,5,8,7,6,5,4,492.6,4.04,8,10166.1,7.85,8,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・促音による時間的突発性(Decay high)を反映し、Weight 5・Time 8・Flow 6のベクトル配置。,,2,5,0,0,Q(促音単発)
ばっさばっさ,「ばっさ」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語・促音,bassabassa,bassabassa,0,5,6,6,3,7,4,515.7,4.15,6,8559.0,7.56,5,0,4,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・摩擦音による流体・気体性を反映し、Weight 5・Time 6・Flow 3のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばったん,「ばった」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,促音・撥音,battaŋ,battaŋ,0,6,8,8,5,4,5,356.3,3.22,7,8457.8,7.54,8,0,4,#8B4513,37.5,26.4,41.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 8・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
ばてばて,「ばて」という音や状態が繰り返し連続して生じるさま。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,畳語,batebate,batebate,0,6,5,5,4,5,6,392.5,3.46,4,6539.6,7.10,6,mh,5,#8B4513,37.5,26.4,41.0,濁音による質量感・無声破裂音の領域性を反映し、Weight 6・Time 5・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばばばばば,「ばばばばば」という感覚・音・状態を表す表現。,擬音語・擬態語,その他,中立,濁音,暗い・重い・大,単発・その他,bababababa,bababababa,0,6,6,5,4,7,6,228.6,2.09,5,8371.7,7.52,7,mh,5,#4169E1,47.8,26.3,-65.3,濁音による質量感を反映し、Weight 6・Time 6・Flow 4のベクトル配置。,,5,5,0,8,COMPOUND(複合・異種)
ばらっ,「ばら」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,baɾaʔ,baɾaʔ,0,5,8,6,5,6,3,505.0,4.10,7,9569.8,7.75,7,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 5・Time 8・Flow 5のベクトル配置。,,2,5,0,0,Q(促音単発)
ばらばら,散乱してまとまりがないさま。,擬態語,その他,中立,清音・濁音,暗い・重い・大,畳語,baɾabaɾa,baɾabaɾa,0,4,6,4,2,8,4,384.2,3.41,4,8028.2,7.45,5,mh,5,#8B4513,37.5,26.4,41.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 4・Time 6・Flow 2のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばらばらっ,「ばらばら」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,baɾabaɾaʔ,baɾabaɾaʔ,0,5,7,6,4,7,3,461.5,3.87,7,9366.1,7.71,7,mh,5,#000000,0.0,0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 5・Time 7・Flow 4のベクトル配置。,,3,5,0,0,Q(促音単発)
ばらり,「ばら」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,「り」変化,baɾaɾi,baɾaɾi,0,3,6,6,3,8,4,435.7,3.73,5,5105.2,6.68,5,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 3・Time 6・Flow 3のベクトル配置。,,4,6,0,0,RI(り単発)
ばらんばらん,「ばらんばら」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,畳語・撥音,baɾambaɾaŋ,baɾambaɾaŋ,0,5,5,5,2,6,5,345.9,3.14,4,6625.3,7.12,6,mh,5,#B8860B,59.2,9.9,62.7,濁音による質量感・鼻音の共鳴と持続性を反映し、Weight 5・Time 5・Flow 2のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばりっ,「ばり」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,baɾiʔ,baɾiʔ,0,5,8,7,7,5,3,732.3,5.04,8,9776.2,7.78,7,0,4,#000000,0.0,0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 5・Time 8・Flow 7のベクトル配置。,,2,5,0,0,Q(促音単発)
ばりばり,「ばりば」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,畳語・「り」変化,baɾibaɾi,baɾibaɾi,0,4,5,5,4,7,4,485.1,4.00,5,6247.4,7.02,6,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 4・Time 5・Flow 4のベクトル配置。,,4,5,5,1,REDUP(畳語・同一)
ばりばりっ,「ばりばり」とする動作や現象が瞬間的・急激に行われる音や様子。,擬音語・擬態語,スピード・テンポ,中立,清音・濁音,暗い・重い・大,促音,baɾibaɾiʔ,baɾibaɾiʔ,0,5,8,7,6,5,3,729.8,5.03,8,9997.7,7.82,7,0,4,#000000,0.0,0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 5・Time 8・Flow 6のベクトル配置。,,3,5,0,0,Q(促音単発)
ばりぼり,「ばりぼ」と一度だけ鮮やかに、あるいは滑らかに行われる動作・状態。,擬態語,テクスチャー・色・光,快,清音・濁音,暗い・重い・大,「り」変化,baɾiboɾi,baɾiboɾi,0,4,6,6,5,7,4,442.5,3.76,6,5871.9,6.92,6,mh,5,#FFFFFF,100.0,-0.0,0.0,濁音による質量感・弾き音/ɾ/による運動変化を反映し、Weight 4・Time 6・Flow 5のベクトル配置。,,4,6,0,0,RI(り単発)
ばりん,「ばり」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,清音・濁音,暗い・重い・大,撥音,baɾiŋ,baɾiŋ,0,5,7,8,5,4,4,771.9,5.17,7,7343.5,7.30,7,mc,3,#808080,53.6,-0.0,0.0,濁音による質量感・鼻音の共鳴と持続性を反映し、Weight 5・Time 7・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
ばん,「ば」と響き渡る音、または余韻や弾力を伴う状態。,擬音語・擬態語,テクスチャー,中立,濁音,暗い・重い・大,撥音,baŋ,baŋ,0,5,7,7,5,4,5,416.6,3.61,6,7456.1,7.32,7,0,4,#808080,53.6,-0.0,0.0,濁音による質量感・鼻音の共鳴と持続性を反映し、Weight 5・Time 7・Flow 5のベクトル配置。,,3,6,5,0,N(撥音単発)
